camis,dba,boro,building,street,zipcode,phone,cuisine_description,latitude,longitude
41421237,BILLY'S BAKERY,MANHATTAN,75,FRANKLIN STREET,10013,2126479958,Bakery Products/Desserts,40.717863331921,-74.004458782622
41421560,ISLAND GROVE RESTAURANT,BROOKLYN,5600,CLARENDON ROAD,11203,7184843192,Caribbean,40.644799531187,-73.923671419324
41421764,CHECKERS,QUEENS,83-45,PARSONS BOULEVARD,11432,7182914738,Hamburgers,40.714803480836,-73.807559574386
41421941,DUNKIN,QUEENS,82-09,153 AVENUE,11414,7183232892,Donuts,40.666094646447,-73.85191858792
41422049,THE FACULTY HOUSE,MANHATTAN,64,MORNINGSIDE DRIVE,10027,2128545534,American,40.806670955777,-73.958964712932
41422201,SLATE,MANHATTAN,54,WEST   21 STREET,10010,2129890096,American,40.74096859124,-73.992223283509
41422458,PROVINI,BROOKLYN,1302,8 AVENUE,11215,7183692154,Italian,40.663246396408,-73.981314457464
41422482,PARKCHESTER FISH & CHIPS,BRONX,1884,ARCHER STREET,10462,7188282535,Seafood,40.837867900261,-73.863377744956
41422704,BRONX ALEHOUSE,BRONX,216,WEST  238 STREET,10463,7186010204,American,40.884752278118,-73.899533053392
41422914,PICK A BAGEL,MANHATTAN,1475,2 AVENUE,10075,2127174668,Bakery Products/Desserts,40.771825303718,-73.956166572943
41423142,NEW YORK LAW SCHOOL,MANHATTAN,185,WEST BROADWAY,10013,2124312877,American,40.718167867208,-74.007113883226
41423288,MAPLE GARDEN RESTAURANT,QUEENS,42-09,MAIN STREET,11355,7188880011,Chinese,40.755027808184,-73.828125111617
41423445,DAE BAK RESTAURANT,QUEENS,146-06,34 AVENUE,11354,7183580002,Korean,40.767241895919,-73.820873225947
41423908,DAVID'S,BROOKLYN,539,KINGS HIGHWAY,11223,7189988600,Jewish/Kosher,40.60450825027,-73.969471942061
41423962,CAFE MIX,BROOKLYN,730,61 STREET,11220,7184924131,Bottled Beverages,40.635744637622,-74.011565543354
41424141,LUCKY'S FAMOUS,MANHATTAN,370,WEST   52 STREET,10019,2122476717,Hamburgers,40.764427621827,-73.987336256398
41424155,THE FACULTY CLUB (COLUMBIA UNIVERSITY),MANHATTAN,630,WEST  168 STREET,10032,2123050092,American,40.84148004837,-73.940742253472
41424208,AMC MAGIC JOHNSON HARLEM 9,MANHATTAN,2309,FREDERICK DOUGLAS BOULEVARD,10027,2126656923,American,40.809591241606,-73.951597179839
41424312,LA TERNURA,BROOKLYN,4210,3 AVENUE,11232,7186621519,Latin American,40.652037800133,-74.010065570654
41424474,JOHN JAY DINING HALL,MANHATTAN,515,WEST  114 STREET,10027,2128547162,American,40.805667548901,-73.962382481514
41424484,CHEF MIKES SUB SHOP AT URIS DELI (MAIN CAMPUS),MANHATTAN,411,WEST  116 STREET,10027,2128545341,American,40.806273239958,-73.959734366147
41424557,BIG DADDY'S CARIBBEAN TASTE,BRONX,4406,WHITE PLAINS ROAD,10470,7183252381,Caribbean,40.898855187847,-73.853937368049
41424828,DUNKIN,BROOKLYN,542,EASTERN PARKWAY,11225,7182210036,Donuts,40.669245514715,-73.950423325351
41424918,XIN FA BAKERY,BROOKLYN,5617,8 AVENUE,11220,7188712889,Bakery Products/Desserts,40.63759496887,-74.007350269514
41425365,THE WING BAR,BROOKLYN,275,SMITH STREET,11231,7182372728,American,40.682557225208,-73.993272114589
41425426,BAKERI,BROOKLYN,150,WYTHE AVENUE,11249,7183888037,Bakery Products/Desserts,40.719947951129,-73.959985136375
41425803,DONUT SHOPPE,BROOKLYN,1503,AVENUE U,11229,3476120907,American,40.598852449746,-73.956262561043
41426289,GEORGINA RESTAURANT,BRONX,1003,EAST  163 STREET,10459,7183286257,Latin American,40.820978117731,-73.893155134446
41426316,CARAVAGGIO,MANHATTAN,23,EAST   74 STREET,10021,2122881004,Italian,40.773302255654,-73.96494980829
41426418,LA BOOM,QUEENS,56-15,NORTHERN BOULEVARD,11377,7187266646,Latin American,40.753533200236,-73.90466934199
41426727,AWASH ETHIOPIAN RESTAURANT,MANHATTAN,947,AMSTERDAM AVENUE,10025,2129611416,Ethiopian,40.800744441851,-73.96546986986
41426958,HAMPTON INN - MANHATTAN TIMES SQUARE SOUTH,MANHATTAN,337,WEST   39 STREET,10018,2129672344,American,40.755817756863,-73.992329828003
41426964,HOLIDAY INN EXPRESS NYC TIMES SQUARE,MANHATTAN,343,WEST   39 STREET,10018,2122391222,American,40.755869915431,-73.992452544823
41427508,KING OF TANDOOR,BROOKLYN,600,FLATBUSH AVENUE,11225,3475336811,Indian,40.658951036849,-73.960540875347
41427712,PANERA BREAD,QUEENS,23-58,BELL BOULEVARD,11360,7184237600,American,40.780990229554,-73.77549798665
41427803,HAMPTON INN,QUEENS,102-40,DITMARS BOULEVARD,11369,7186726600,Continental,40.768298835888,-73.867531917019
41428009,LOS FLORENCIOS,BROOKLYN,1479,MYRTLE AVENUE,11237,7183660399,Bakery Products/Desserts,40.698979333198,-73.916699278041
41428096,LA ISLA CUCHIFRITOS,BROOKLYN,6,GRAHAM AVENUE,11206,7183884666,Spanish,40.701015178054,-73.942202000638
41428295,FACULTY HOUSE,MANHATTAN,64,MORNINGSIDE DRIVE,10027,2128545534,American,40.806670955777,-73.958964712932
41428414,ZABB PUTAWN BROOKLYN,BROOKLYN,229,COURT STREET,11201,3478895581,Thai,40.68621330679,-73.994028943481
41428588,DUNKIN,BROOKLYN,4926,AVENUE K,11234,7189681173,Donuts,40.625778307211,-73.928106238322
41428706,GOOD FAMILY BAKERY,BROOKLYN,1317,AVENUE U,11229,7189988988,Bakery Products/Desserts,40.598658226461,-73.958016358465
41428773,SHERWOOD TO GO,MANHATTAN,930,3 AVENUE,10022,2126445616,American,40.759488819229,-73.968126415372
41428965,IGGY'S PIZZERIA,MANHATTAN,173,1 AVENUE,10003,2123533331,Pizza,40.729157040439,-73.984160690966
41429004,CAMI,MANHATTAN,4325,BROADWAY,10033,2129281367,Latin American,40.852365095594,-73.934627200485
41429354,HAAGEN DAZS,BRONX,573,GRAND CONCOURSE,10451,6464637997,Frozen Desserts,40.819231511523,-73.927004040974
41429791,RASPBERRY DELI & GROCERY,MANHATTAN,2127,2 AVENUE,10029,2128602615,Sandwiches,40.792845974339,-73.940821824968
41429907,MARIO'S DELI,BROOKLYN,262,NASSAU AVENUE,11222,7183493066,American,40.725972546727,-73.940596416461
41430102,FONDA,BROOKLYN,434,7 AVENUE,11215,7183693144,Mexican,40.663529569146,-73.984392603436
41430562,ONTARIO,BROOKLYN,559,GRAND STREET,11211,3472620631,American,40.711127539872,-73.949327971081
41430578,GOODFELLA'S,BRONX,3661,WALDO AVENUE,10463,7187964747,Pizza,40.886790334992,-73.904481132796
41430594,1 STOP PATTY SHOP,MANHATTAN,1708,AMSTERDAM AVENUE,10031,2124917466,Bakery Products/Desserts,40.824869602416,-73.947878825434
41431046,JOSEPH LEONARD,MANHATTAN,170,WAVERLY PLACE,10014,9172872715,American,40.733651303685,-74.001576821564
41431051,LUCKY DOG,BROOKLYN,303,BEDFORD AVENUE,11211,3472944971,American,40.713547798565,-73.961886378114
41431202,FEITENG CHINESE TAKE OUT KITCHEN,BROOKLYN,64,LORRAINE STREET,11231,7189359110,Chinese,40.674473831169,-74.007220961879
41431210,MARACUS CLUB AND RESTAURANT,QUEENS,121-08,JAMAICA AVENUE,11418,7188487171,American,40.700524796652,-73.828064204629
41431222,ANGELINA'S RISTORANTE,STATEN ISLAND,4446,MAIN STREET,,7182272900,Italian,0.0,0.0
41431607,TANOREEN CATERERS,BROOKLYN,7523,3 AVENUE,11209,7187485600,Middle Eastern,40.63123764227,-74.02787070998
41431868,SHANGHAI CHINESE RESTAURANT,MANHATTAN,1388,2 AVENUE,10021,2122888066,Chinese,40.768661447848,-73.958446694444
41431917,FOREST THAI CUISINE,STATEN ISLAND,1211,FOREST AVENUE,10310,7188769888,Thai,40.626385439854,-74.130351671156
41432143,DALY'S PUB,QUEENS,31-86,31 STREET,11106,7186062561,Irish,40.762529102737,-73.92493660746
41432344,LOLLIPOPS ICE CREAM,BRONX,4120,BAYCHESTER AVENUE,10466,7189948755,Frozen Desserts,40.893640788689,-73.843926133098
41432588,TOASTIES,MANHATTAN,23,EAST   51 STREET,10022,2123717676,Soups/Salads/Sandwiches,40.758661721903,-73.975541028846
41432593,TACO BELL @ D'ANGELO CENTER,QUEENS,80-00,UTOPIA PARKWAY,11432,7189901717,Mexican,40.722181430104,-73.790333193132
41432599,STARBUCKS,QUEENS,80-00,UTOPIA PARKWAY,11432,7189901716,Coffee/Tea,40.722181430104,-73.790333193132
41432714,SWEET AFTON / SIDEKICK,QUEENS,30-09,34 STREET,11103,7187772570,New American,40.76527832011,-73.919370473408
41433057,NEW SHUN WEI RESTAURANT,MANHATTAN,45,CATHERINE STREET,10038,2129647590,Chinese,40.711890760013,-73.996894282749
41433069,ISLANDER TASTE,STATEN ISLAND,645,ROSSVILLE AVENUE,10309,7189674160,Chinese,40.54235091781,-74.208236910242
41433190,SAINT ANNS,QUEENS,263-15,UNION TURNPIKE,11004,7183432630,American,40.748803662566,-73.708892159768
41433265,WA JEAL,MANHATTAN,1588,2 AVENUE,10028,2123963339,Chinese,40.775543368606,-73.953427306702
41433469,THE CAPITAL GRILLE,MANHATTAN,120,BROADWAY,10271,2123741811,American,40.708538906895,-74.011040790545
41433795,THE AVENUE,QUEENS,71-22,MYRTLE AVENUE,11385,3477253853,American,40.702042271549,-73.879399871087
41433950,CARIBE RESTAURANT,BRONX,1762,CROSBY AVENUE,10461,7188225704,Latin American,40.846312754261,-73.831802766473
41433964,WILD GINGER VEGETARIAN KITCHEN,MANHATTAN,380,BROOME STREET,10013,2129661883,Vegetarian,40.720344633031,-73.996428511512
41434593,VETRO,QUEENS,164-49,CROSS BAY BOULEVARD,11414,7188438387,American,40.649974328747,-73.837586353412
41434827,NEW KING GARDEN COMPANY,QUEENS,110-05,101 AVENUE,11419,7188059594,Chinese,40.687840881203,-73.833440840439
41434859,PATACON PISAO,QUEENS,85-22,GRAND AVENUE,11373,7188998922,Latin American,40.735289116727,-73.881497275382
41434872,SAL & PAUL'S PIZZERIA,BROOKLYN,1686,PITKIN AVENUE,11212,7189220550,Pizza,40.669622459638,-73.911054900301
41435037,SALIMAR,BRONX,357,EAST  138 STREET,10454,9179815492,Latin American,40.809546053598,-73.923926086133
41435053,BERRY PARK,BROOKLYN,4,BERRY STREET,11249,7183892829,German,40.722347764472,-73.95497263157
41435077,DUNKIN,QUEENS,81-55,LEFFERTS BOULEVARD,11415,9178246883,Donuts,40.708145673134,-73.830836219179
41435084,DUNKIN,QUEENS,102-02,ATLANTIC AVENUE,11416,7188509383,Donuts,40.689931543602,-73.84254414806
41435738,DIE STANMKNEIPE (DSK),BROOKLYN,710,FULTON STREET,11217,3478414495,German,40.685957902847,-73.973599089155
41435950,ARMANDO'S GROCERY & BAKERY,BROOKLYN,272,WYCKOFF AVENUE,11237,7184977979,Bakery Products/Desserts,40.700117774416,-73.912164520922
41436019,TAQUERIA EL FOGON,BROOKLYN,1050,FLUSHING AVENUE,11237,7184977445,Mexican,40.704471869186,-73.929330276413
41436074,MICHAEL ANGELO'S BRICK OVEN,BRONX,2477,ARTHUR AVENUE,10458,7186187310,Italian,40.857166305956,-73.886195707482
41436109,STARBUCKS,MANHATTAN,575,5 AVENUE,10017,2124903189,Coffee/Tea,40.756384108784,-73.978205696835
41436344,KIM'S ISLAND CHINESE RESTAURANT,STATEN ISLAND,175,MAIN STREET,10307,7183565168,Chinese,40.510623221805,-74.248372180942
41436831,GREEK EXPRESS,BRONX,3733,RIVERDALE AVENUE,10463,7186014976,Greek,40.887580354978,-73.907272067544
41436874,THE CROSBY BAR,MANHATTAN,79,CROSBY STREET,10012,2122266400,American,40.722946705295,-73.997719930108
41436878,CASA LEVER,MANHATTAN,390,PARK AVENUE,10022,2128882700,Italian,40.759413063897,-73.972360616364
41437033,KING'S PIZZA,BROOKLYN,1688,EAST   16 STREET,11229,7186278434,Pizza,40.608629779839,-73.95732217607
41437135,SUNNYSIDE PIZZA,QUEENS,40-01,QUEENS BOULEVARD,11104,7184334040,Pizza,40.743792823972,-73.92411693894
41437528,BENNY'S BRICK OVEN,BROOKLYN,1802,AVENUE M,11230,7187870050,Jewish/Kosher,40.618321526405,-73.957078221647
41437865,HENRY PUBLIC,BROOKLYN,329,HENRY STREET,11201,7188528630,American,40.690363504032,-73.996408487991
41437928,DUNKIN,QUEENS,35-30,36 STREET,11106,7187842703,Donuts,40.755689183083,-73.924969611385
41438319,CENTRAL PARK TENNIS SNACK BAR,MANHATTAN,0,WEST 96 STREET,,2123160800,Coffee/Tea,0.0,0.0
41439796,GRAND SLAM BANQUET HALL,BRONX,478,EAST TREMONT AVENUE,10457,3474981102,American,40.84694475829,-73.897707242945
41440130,TONYS PIZZA ON NOSTRAND,BROOKLYN,850,NOSTRAND AVENUE,11225,7183638300,Pizza,40.668822898479,-73.95060748382
41440450,KFC / TACO BELL,BROOKLYN,208,MCGUINNESS BOULEVARD,11222,7183836666,Chicken,40.729468769815,-73.950915949393
41441196,MOTORINO PIZZERIA NAPOLETANA,MANHATTAN,349,EAST   12 STREET,10003,2127772644,Pizza,40.730521266632,-73.984734056087
41441326,KEG & LANTERN,BROOKLYN,97,NASSAU AVENUE,11222,7183895050,Irish,40.723956984925,-73.950234549976
41441462,DUNKIN,QUEENS,109-62,FRANCIS LEWIS BOULEVARD,11429,7184651400,Donuts,40.707078133808,-73.751127468185
41441583,KAPAMILYA,QUEENS,69-10,ROOSEVELT AVENUE,11377,7185070205,Filipino,40.746339992501,-73.896122784181
41442317,CROWN FRIED CHICKEN,BROOKLYN,2106,LINDEN BOULEVARD,11207,7182576800,Chicken,40.660958755024,-73.885046747664
41442734,THE SACKETT,BROOKLYN,661,SACKETT STREET,11217,7186220437,American,40.677810295486,-73.982016991023
41442937,AKSARAY TURKISH CAFE AND RESTAURANT,BROOKLYN,1618,EAST   16 STREET,11229,7183759237,Turkish,40.610032464202,-73.957587792841
41443528,MMM THATS A WRAP,QUEENS,45-52,BELL BOULEVARD,11361,7184289727,American,40.758817971529,-73.76856664015
41443646,STARBUCKS,MANHATTAN,227,WEST   27 STREET,10001,2122175776,Coffee/Tea,40.747119757708,-73.99499068076
41443815,GALWAY HOOKER,MANHATTAN,133,7 AVENUE SOUTH,10014,2126756220,Irish,40.734565299151,-74.002244385625
41443837,NEIR'S TAVERN,QUEENS,87-48,78 STREET,11421,7182960600,American,40.690238354079,-73.863479474021
41444157,MAMMA ROSA'S,BRONX,1007,ALLERTON AVENUE,10469,7188810242,Sandwiches,40.865493191577,-73.85844711348
41444291,THINK COFFEE,MANHATTAN,123,4 AVENUE,10003,2126146644,Coffee/Tea,40.733107410331,-73.989943785585
41444322,LOUIE'S PIZZERIA,QUEENS,81-34,BAXTER AVENUE,11373,7184409346,Pizza,40.746111135105,-73.883600024648
41444651,TRIONA'S,MANHATTAN,237,SULLIVAN STREET,10012,3473033943,Irish,40.729742768446,-73.999613935988
41444679,FOO HING KITCHEN,BRONX,522,EAST  138 STREET,10454,7186658680,Chinese,40.807291740699,-73.918643883081
41444789,ROBERTO'S,BRONX,603,CRESCENT AVENUE,10458,7187339503,Italian,40.853570114271,-73.88839246586
41444866,PIES-N-THIGHS,BROOKLYN,166,SOUTH    4 STREET,11211,3475296090,Soul Food,40.711288656873,-73.961299722045
41444899,CASA ASIA,QUEENS,149-45,14 AVENUE,11357,7187676868,Chinese/Japanese,40.788534746783,-73.815052112652
41445485,OCCASIONS BANQUET AND CATERING HALL,QUEENS,127-08,MERRICK BOULEVARD,11434,7189771861,American,40.681314622852,-73.764971601019
41445602,FLOR DE MAYO,MANHATTAN,484,AMSTERDAM AVENUE,10024,2127873388,Latin American,40.785936516755,-73.976300141742
41445662,EL ABUELO GOZON,QUEENS,79-03,ROOSEVELT AVENUE,11372,7184242724,Latin American,40.7473602271,-73.886564461239
41446057,ROBERT,MANHATTAN,2,COLUMBUS CIRCLE,10019,2122997730,New American,40.767693163031,-73.981956526181
41446106,DUNKIN,BRONX,281,BRUCKNER BOULEVARD,10454,3479724155,Donuts,40.805156076553,-73.910909213414
41446174,L.I.E. HOT BAGEL,QUEENS,210-25,HORACE HARDING EXPRESSWAY,11364,7182297101,Bagels/Pretzels,40.746429107713,-73.766365048929
41447273,KENNEDY PIZZA & CHICKEN,BROOKLYN,294,NOSTRAND AVENUE,11216,7186381115,Chicken,40.689667081719,-73.951439369895
41447492,JIMBO'S HAMBURGER PALACE,BRONX,1025,EAST  163 STREET,10459,3475900750,Hamburgers,40.820985243511,-73.891970044593
41447522,FLATBUSH LATIN GRILL,BROOKLYN,1902,CHURCH AVENUE,11226,7184622022,Latin American,40.649822388345,-73.961987789722
41447792,FRESH & CO,MANHATTAN,363,7 AVENUE,10001,2123337374,American,40.748601783099,-73.992348707523
41447856,WILD,MANHATTAN,535,HUDSON STREET,10014,2129292920,Italian,40.734537707326,-74.006173862074
41447862,KINGSBRIDGE COFFEE SHOP,BRONX,17,EAST KINGSBRIDGE ROAD,10468,3478797059,Sandwiches/Salads/Mixed Buffet,40.867293523723,-73.896941859867
41448021,PIER 76,STATEN ISLAND,76,BAY STREET,10301,7184477437,Pizza,40.640284828856,-74.075627974944
41448381,ACCRA RESTAURANT,BRONX,2041,DAVIDSON AVENUE,10453,7185848500,African,40.853856841753,-73.908468782208
41448576,PYRAMID COFFEE COMPANY,MANHATTAN,535,EAST   70 STREET,10021,2127742695,Coffee/Tea,40.765204056713,-73.953885815035
41448651,AMITY HALL,MANHATTAN,80,WEST    3 STREET,10012,2126772290,American,40.729756486478,-73.998784078515
41448719,GOLDMAN SACHS,MANHATTAN,200,WEST STREET,10282,6464154540,American,40.713838756323,-74.013812009623
41449122,TABARE,BROOKLYN,221,SOUTH    1 STREET,11211,3473350187,Latin American,40.712956711403,-73.959094773167
41449143,GREEN FITNESS STUDIO,BROOKLYN,232,VARET STREET,11206,3475990047,"Juice, Smoothies, Fruit Salads",40.704035599388,-73.934192544312
41449335,SUBWAY,BROOKLYN,1709,BROADWAY,11207,7189283888,Sandwiches,40.683651564817,-73.911764441564
41449587,CASK,MANHATTAN,167,EAST   33 STREET,10016,2123004924,New American,40.745419020608,-73.979457986551
41450097,NU HOTEL,BROOKLYN,85,SMITH STREET,11201,7188528585,American,40.688809492286,-73.989016576646
41450143,GATO VERDE,QUEENS,82-14,ROOSEVELT AVENUE,11372,7182052959,Mexican,40.747642816857,-73.88370200061
41450604,BAGELS & CO,QUEENS,188-02,UNION TURNPIKE,11366,7182177755,Jewish/Kosher,40.729237284781,-73.781005725013
41450623,MCDONALD'S,BROOKLYN,57,EMPIRE BOULEVARD,11225,7182828100,Hamburgers,40.66332885091,-73.96022829133
41450629,MCDONALD'S,BROOKLYN,1133,EASTERN PARKWAY,11213,7184930800,Hamburgers,40.668765815868,-73.930514569136
41450634,YUNG HSIN RESTAURANT,BRONX,147577,BEACH AVENUE,,7184095984,Chinese,0.0,0.0
41451183,L'AROMA DELI CAFE,QUEENS,62-54,FOREST AVENUE,11385,7184569788,Coffee/Tea,40.712049652603,-73.905699214674
41451247,THE LONG ROOM,MANHATTAN,120,WEST   44 STREET,10036,2129973933,Irish,40.756453675259,-73.98395204157
41451271,PITKIN SEAFOOD,BROOKLYN,1670,PITKIN AVENUE,11212,7183461670,Seafood,40.669554202997,-73.911523616748
41451698,Avenida,MANHATTAN,1,PENN PLAZA,10119,2126431270,Mexican,40.751091318302,-73.992925898182
41451863,LUCKY STAR,QUEENS,34-52A,JUNCTION BOULEVARD,11372,7184461794,Chinese,40.753729240603,-73.87201498075
41451912,KARAOKE BOHO,MANHATTAN,186,WEST    4 STREET,10014,2122550011,Korean,40.732591819214,-74.001923186451
41451984,FAITHY'S KITCHEN,BRONX,3907,DYRE AVENUE,10466,7186550780,Caribbean,40.889439965331,-73.831277296077
41451985,BRANCACCIO'S FOOD SHOP,BROOKLYN,3011,FORT HAMILTON PARKWAY,11218,7184351997,Sandwiches,40.648393914504,-73.978569041424
41452373,PEACHES HOTHOUSE,BROOKLYN,415,TOMPKINS AVENUE,11216,7184839111,Soul Food,40.683287523776,-73.943890401437
41452375,OFRENDA,MANHATTAN,113,7 AVENUE SOUTH,10014,3475751223,Mexican,40.733879099742,-74.002634058792
41452462,CRYSTAL,MANHATTAN,212,EAST   52 STREET,10022,2123088885,Japanese,40.756840453612,-73.969326057646
41452504,NIGHT°,BROOKLYN,6011,7 AVENUE,11220,7185678878,Bottled Beverages,40.636683320312,-74.011886375796
41453205,THE GREY DOG,MANHATTAN,242,WEST   16 STREET,10011,2122292345,American,40.740406178389,-73.999996391345
41453281,DEVON AND BLAKELY,MANHATTAN,1,WORLD FINANCIAL CENTER,10281,2127864206,American,40.711417662063,-74.015441905792
41453317,DUNKIN,QUEENS,32-48,STEINWAY STREET,11103,7187776655,Donuts,40.757675818064,-73.920058315498
41453331,BAYARD HOTEL,MANHATTAN,145,EAST   49 STREET,10017,2127538781,American,40.755633503809,-73.97225029671
41453428,SPOT DESSERT BAR,MANHATTAN,13,ST MARKS PLACE,10003,2126775670,Bakery Products/Desserts,40.72918505831,-73.989042368633
41453811,THE POINT CAFE & GRILL,BRONX,402,HUNTS POINT AVENUE,10474,7185897777,Sandwiches,40.809594391488,-73.880717843612
41453878,BISTRO VENDOME,MANHATTAN,405,EAST   58 STREET,10022,2129359100,French,40.75881175216,-73.962026422211
41453954,CHIPOTLE MEXICAN GRILL,MANHATTAN,149,8 AVENUE,10011,2126204015,Tex-Mex,40.741907559667,-74.000963532564
41453957,CHIPOTLE MEXICAN GRILL,MANHATTAN,117,EAST   14 STREET,10003,2122600641,Tex-Mex,40.734073483813,-73.989030736717
41453983,CHIPOTLE MEXICAN GRILL,MANHATTAN,501,7 AVENUE,10018,2128400486,Tex-Mex,40.752976675196,-73.989164766809
41454233,TASTY BITES,BROOKLYN,1456,ST JOHN'S PLACE,11213,3476638092,Caribbean,40.670525029029,-73.930202711341
41454244,COSTA VERDE,QUEENS,94-59,CORONA AVENUE,11373,7182710900,Peruvian,40.742302677986,-73.869482012319
41454384,K TOWN POHCA,MANHATTAN,34,WEST   32 STREET,10001,2126432603,Korean,40.747819056202,-73.987101227901
41454419,JEUN JU KOREAN RESTAURANT,QUEENS,40-11,150 STREET,11354,7189390434,Korean,40.763380515108,-73.814281121872
41454471,ASIAN JEWELS SEAFOOD RESTAURANT,QUEENS,133-30,39 AVENUE,11354,7183598600,Chinese,40.75909344598,-73.834157180609
41454810,GRAZIELLA PIZZERIA,QUEENS,33-25,FRANCIS LEWIS BOULEVARD,11358,7183584706,Pizza,40.766758764834,-73.790073183308
41454948,KING WOK,QUEENS,184-20,HORACE HARDING EXPRESSWAY,11365,7183210600,Chinese,40.739686745873,-73.789870119446
41454953,GOLDEN CHOPSTICKS CHINESE RESTAURANT,BROOKLYN,789,FRANKLIN AVENUE,11238,7184931037,Chinese,40.67194372669,-73.957494197471
41454995,MANOLO TAPAS RESTAURANT,MANHATTAN,4161,BROADWAY,10033,2129239100,Tapas,40.847003869932,-73.938214420177
41455044,MR. BIGGS BAR AND GRILL,MANHATTAN,596,10 AVENUE,10036,2122462030,American,40.760385178919,-73.994903045468
41455068,OVEST PIZZOTECA,MANHATTAN,513,WEST   27 STREET,10001,2129674392,Pizza,40.750624879213,-74.003313255009
41455211,PARSONS ALE HOUSE,QUEENS,79-08,PARSONS BOULEVARD,11366,7183804500,American,40.720743322338,-73.809292040454
41455224,MANOR OKTOBERFEST,QUEENS,73-11,YELLOWSTONE BOULEVARD,11375,7185442400,German,40.717661742205,-73.857009087409
41455359,a.CAFE / a. LOUNGE,MANHATTAN,42,WEST   58 STREET,10019,6467443104,American,40.764354274867,-73.975188764417
41455844,BAKERY DE PARIS,QUEENS,42-35,162 STREET,11358,7183536808,Coffee/Tea,40.759666336139,-73.804068817228
41455865,FRANHILL DELI,QUEENS,204-17,HILLSIDE AVENUE,11423,7187762949,Sandwiches,40.720411153548,-73.760922579022
